"Gene","Genome","Taxonomy","Product","Cluster","Totals"
"Ga0164294_1000021417_GEODES005","Ga0164294_10000214","Bacteria;Proteobacteria;","3-oxoacyl-[acyl-carrier protein] reductase",8,208756.97889693
"Ga0164294_1000021639_GEODES005","Ga0164294_10000216","Bacteria;Actinobacteria;Actinobacteria;","putative MFS transporter, AGZA family, xanthine/uracil permease",6,476201.564518113
"Ga0164294_1000021645_GEODES005","Ga0164294_10000216","Bacteria;Actinobacteria;Actinobacteria;","Acetylornithine deacetylase/Succinyl-diaminopimelate desuccinylase",3,165565.091331644
"Ga0164294_1000021652_GEODES005","Ga0164294_10000216","Bacteria;Actinobacteria;Actinobacteria;","5-methyltetrahydrofolate--homocysteine methyltransferase",3,275322.029663514
"Ga0164294_1000022021_GEODES005","Ga0164294_10000220","Bacteria;","Predicted component of the type VI protein secretion system, contains a FHA domain",1,2623652.15631659
"Ga0164294_1000022026_GEODES005","Ga0164294_10000220","Bacteria;","hypothetical protein",1,1192363.16213378
"Ga0164294_100002204_GEODES005","Ga0164294_10000220","Bacteria;","hypothetical protein",1,258325.989542511
"Ga0164294_1000022233_GEODES005","Ga0164294_10000222","Bacteria;","hypothetical protein",1,297133.196860045
"Ga0164294_100002224_GEODES005","Ga0164294_10000222","Bacteria;","Repeat domain-containing protein",1,346930.894241985
"Ga0164294_1000022244_GEODES005","Ga0164294_10000222","Bacteria;","Putative metal-binding motif-containing protein/Lamin Tail Domain/Putative metal-binding motif-containing protein/Putative metal-binding motif-containing protein/Putative metal-binding motif-containing protein",1,1857564.67088662
"Ga0164294_1000023612_GEODES005","Ga0164294_10000236","Bacteria;","component of the Tol biopolymer transport system",1,744511.096102361
"Ga0164294_1000023625_GEODES005","Ga0164294_10000236","Bacteria;","Predicted Zn-dependent peptidase/Predicted Zn-dependent peptidase",1,2759854.01889651
"Ga0164294_100002363_GEODES005","Ga0164294_10000236","Bacteria;","hypothetical protein",1,217284.391822913
"Ga0164294_100002364_GEODES005","Ga0164294_10000236","Bacteria;","hypothetical protein",1,554756.506944102
"Ga0164294_100002365_GEODES005","Ga0164294_10000236","Bacteria;","hypothetical protein",1,266996.642974242
"Ga0164294_1000023719_GEODES005","Ga0164294_10000237","Bacteria;","hypothetical protein",1,615631.903710485
"Ga0164294_1000023726_GEODES005","Ga0164294_10000237","Bacteria;","hypothetical protein",1,1188376.77449535
"Ga0164294_1000023727_GEODES005","Ga0164294_10000237","Bacteria;","hypothetical protein",1,261382.407483719
"Ga0164294_1000023728_GEODES005","Ga0164294_10000237","Bacteria;","Lamin Tail Domain",1,724981.147714614
"Ga0164294_1000023730_GEODES005","Ga0164294_10000237","Bacteria;","hypothetical protein",1,1050033.96056116
"Ga0164294_1000024048_GEODES005","Ga0164294_10000240","Bacteria;Actinobacteria;Actinobacteria;","simple sugar transport system ATP-binding protein",3,116116.031656029
"Ga0164294_1000024631_GEODES005","Ga0164294_10000246","Bacteria;Verrucomicrobia;","glucuronate isomerase",0,80114.8751760779
"Ga0164294_1000025445_GEODES005","Ga0164294_10000254","Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter;","NADH-quinone oxidoreductase subunit J",2,257747.992725756
"Ga0164294_1000025617_GEODES005","Ga0164294_10000256","Bacteria;","hypothetical protein",1,908928.302156911
"Ga0164294_1000025630_GEODES005","Ga0164294_10000256","Bacteria;","hypothetical protein",1,944069.110366182
"Ga0164294_1000025633_GEODES005","Ga0164294_10000256","Bacteria;","hypothetical protein",1,313476.412872688
"Ga0164294_1000025634_GEODES005","Ga0164294_10000256","Bacteria;","Baseplate J-like protein",1,1224602.14980863
"Ga0164294_1000028341_GEODES005","Ga0164294_10000283","Bacteria;","hypothetical protein",3,184970.874960393
"Ga0164294_1000028817_GEODES005","Ga0164294_10000288","Bacteria;","Chromosome partitioning ATPase, Mrp family, contains Fe-S cluster/Uncharacterized protein involved in exopolysaccharide biosynthesis",1,227734.647581195
"Ga0164294_1000028839_GEODES005","Ga0164294_10000288","Bacteria;","Flp pilus assembly protein TadD, contains TPR repeats",1,162447.873337123
"Ga0164294_100002888_GEODES005","Ga0164294_10000288","Bacteria;","hypothetical protein",1,1320927.86987701
"Ga0164294_1000029027_GEODES005","Ga0164294_10000290","Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;","small subunit ribosomal protein S16",3,599160.297986291
"Ga0164294_1000029815_GEODES005","Ga0164294_10000298","Bacteria;","biopolymer transport protein ExbB/biopolymer transport protein TolQ",1,386177.829915788
"Ga0164294_1000029830_GEODES005","Ga0164294_10000298","Bacteria;","2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase)",1,227392.381481659
"Ga0164294_1000030336_GEODES005","Ga0164294_10000303","Bacteria;","pilus assembly protein Flp/PilA",1,1403972.453754
"Ga0164294_100003034_GEODES005","Ga0164294_10000303","Bacteria;","hypothetical protein",1,356820.029175549
"Ga0164294_100003143_GEODES005","Ga0164294_10000314","Bacteria;","hypothetical protein",1,274177.280683203
"Ga0164294_1000031433_GEODES005","Ga0164294_10000314","Bacteria;","PKD repeat-containing protein",1,1685039.17224593
"Ga0164294_1000031527_GEODES005","Ga0164294_10000315","Bacteria;","Autotransporter-associated beta strand repeat-containing protein/PEP-CTERM motif-containing protein",3,1848273.75346719
"Ga0164294_1000033613_GEODES005","Ga0164294_10000336","Bacteria;Actinobacteria;","GTP-binding protein LepA",3,161070.655003294
"Ga0164294_1000033731_GEODES005","Ga0164294_10000337","Bacteria;","hypothetical protein",1,735209.591187621
"Ga0164294_1000034916_GEODES005","Ga0164294_10000349","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","hypothetical protein",3,112216.587182739
"Ga0164294_1000035217_GEODES005","Ga0164294_10000352","Bacteria;","Flagellar motility protein MotE, a chaperone for MotC folding",1,162263.204881756
"Ga0164294_1000035236_GEODES005","Ga0164294_10000352","Bacteria;","Murein DD-endopeptidase MepM and murein hydrolase activator NlpD, contain LysM domain",1,314620.652290981
"Ga0164294_1000035237_GEODES005","Ga0164294_10000352","Bacteria;","flagellar P-ring protein precursor FlgI",1,517703.866137248
"Ga0164294_1000035238_GEODES005","Ga0164294_10000352","Bacteria;","flagellar L-ring protein precursor FlgH",1,397467.874791677
"Ga0164294_1000035625_GEODES005","Ga0164294_10000356","Bacteria;","hypothetical protein",1,116857.381730783
"Ga0164294_1000036111_GEODES005","Ga0164294_10000361","Bacteria;","Negative regulator of GroEL, contains thioredoxin-like and TPR-like domains",1,197200.176566803
"Ga0164294_100003612_GEODES005","Ga0164294_10000361","Bacteria;","ribonucleoside-diphosphate reductase alpha chain",1,948920.593665503
"Ga0164294_100003647_GEODES005","Ga0164294_10000364","Bacteria;","glutathione S-transferase",1,503889.400965587
"Ga0164294_100003649_GEODES005","Ga0164294_10000364","Bacteria;","Signal transduction histidine kinase",1,341117.261250996
"Ga0164294_100003697_GEODES005","Ga0164294_10000369","Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;","large subunit ribosomal protein L4",3,2139377.47836289
"Ga0164294_1000038512_GEODES005","Ga0164294_10000385","Bacteria;","Serine/threonine protein phosphatase PrpC",1,218201.459573921
"Ga0164294_1000038516_GEODES005","Ga0164294_10000385","Bacteria;","Repeat domain-containing protein",1,436705.1098801
"Ga0164294_100003852_GEODES005","Ga0164294_10000385","Bacteria;","Protein of unknown function (DUF1552)",1,262428.792667116
"Ga0164294_1000038714_GEODES005","Ga0164294_10000387","Bacteria;Armatimonadetes;Fimbriimonadia;Fimbriimonadales;Fimbriimonadaceae;","ATP-dependent Lon protease",3,501610.130101631
"Ga0164294_1000040630_GEODES005","Ga0164294_10000406","Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;","NitT/TauT family transport system substrate-binding protein",11,126290.224200351
"Ga0164294_1000040817_GEODES005","Ga0164294_10000408","Bacteria;Actinobacteria;Actinobacteria;Micrococcales;","hypothetical protein",5,265686.716219426
"Ga0164294_1000040914_GEODES005","Ga0164294_10000409","Bacteria;Actinobacteria;Actinobacteria;unclassified Actinobacteria;unclassified Actinobacteria;","NADH-quinone oxidoreductase subunit D",3,159019.784566187
"Ga0164294_1000041717_GEODES005","Ga0164294_10000417","Bacteria;","protein of unknown function (DUF4340)",1,827662.734513329
"Ga0164294_100004274_GEODES005","Ga0164294_10000427","Bacteria;Proteobacteria;","dTDP-glucose 4,6-dehydratase",2,184264.411092362
"Ga0164294_1000042816_GEODES005","Ga0164294_10000428","NO CLASSIFICATION LP","thymidylate synthase",6,110806.126016258
NA,NA,NA,NA,2,NA
NA,NA,NA,NA,2,NA
NA,NA,NA,NA,2,NA
"Ga0164294_1000043626_GEODES005","Ga0164294_10000436","Viruses;","gp32 DNA binding protein like",6,439987.700673862
"Ga0164294_1000046212_GEODES005","Ga0164294_10000462","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium;","Outer membrane receptor proteins, mostly Fe transport",3,231832.499869164
"Ga0164294_1000046910_GEODES005","Ga0164294_10000469","NO CLASSIFICATION LP","ubiquitin-conjugating enzyme E2 D/E",5,208502.076998268
NA,NA,NA,NA,3,NA
"Ga0164294_100004837_GEODES005","Ga0164294_10000483","Bacteria;","Abnormal spindle-like microcephaly-assoc'd, ASPM-SPD-2-Hydin/Putative metal-binding motif-containing protein/Putative metal-binding motif-containing protein/Putative metal-binding motif-containing protein",1,983596.21565107
"Ga0164294_1000049312_GEODES005","Ga0164294_10000493","Bacteria;","Tetratricopeptide (TPR) repeat/Tetratricopeptide (TPR) repeat/Tetratricopeptide (TPR) repeat",1,1008661.14036181
"Ga0164294_1000049317_GEODES005","Ga0164294_10000493","Bacteria;","hypothetical protein",1,244537.408259766
"Ga0164294_1000049318_GEODES005","Ga0164294_10000493","Bacteria;","CheY chemotaxis protein or a CheY-like REC (receiver) domain",1,256814.351248939
"Ga0164294_1000049319_GEODES005","Ga0164294_10000493","Bacteria;","valyl-tRNA synthetase",1,257109.163143856
"Ga0164294_100004934_GEODES005","Ga0164294_10000493","Bacteria;","Serine/threonine protein kinase/Adenylate cyclase, class 3/Predicted ATPase",1,339241.388415183
"Ga0164294_1000049511_GEODES005","Ga0164294_10000495","Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;","Putative beta-barrel porin-2, OmpL-like. bbp2",11,365901.638995204
"Ga0164294_100004994_GEODES005","Ga0164294_10000499","Bacteria;Verrucomicrobia;Verrucomicrobiae;","alpha-L-rhamnosidase",5,376325.865887554
"Ga0164294_1000050925_GEODES005","Ga0164294_10000509","Bacteria;Proteobacteria;","cyclohexanone monooxygenase",5,112214.095128498
"Ga0164294_1000054911_GEODES005","Ga0164294_10000549","NO CLASSIFICATION LP","hypothetical protein",6,533128.290812862
"Ga0164294_100005499_GEODES005","Ga0164294_10000549","NO CLASSIFICATION LP","RecA/RadA recombinase",9,274803.806122108
"Ga0164294_100005525_GEODES005","Ga0164294_10000552","Bacteria;","hypothetical protein",9,1803813.97710729
"Ga0164294_1000055412_GEODES005","Ga0164294_10000554","Bacteria;Verrucomicrobia;","stearoyl-CoA desaturase (delta-9 desaturase)",1,556598.309004492
"Ga0164294_1000056912_GEODES005","Ga0164294_10000569","Bacteria;Proteobacteria;","DNA gyrase subunit B",1,349402.918850635
"Ga0164294_1000056916_GEODES005","Ga0164294_10000569","Bacteria;Proteobacteria;","peptidyl-prolyl cis-trans isomerase C",1,581610.886504604
"Ga0164294_1000057317_GEODES005","Ga0164294_10000573","Bacteria;","Putative metal-binding motif-containing protein/Putative metal-binding motif-containing protein/FG-GAP repeat-containing protein/Putative metal-binding motif-containing protein/Putative metal-binding motif-containing protein",1,279583.935331319
"Ga0164294_1000057326_GEODES005","Ga0164294_10000573","Bacteria;","Putative metal-binding motif-containing protein/Putative metal-binding motif-containing protein/Putative metal-binding motif-containing protein/FG-GAP repeat-containing protein/Putative metal-binding motif-containing protein/Repeat domain-containing protein/Putative metal-binding motif-containing protein/Putative metal-binding motif-containing protein/Putative metal-binding motif-containing protein/Putative metal-binding motif-containing protein/Putative metal-binding motif-containing protein/Putative metal-binding motif-containing protein/Putative metal-binding motif-containing protein/Putative metal-binding motif-containing protein/Putative metal-binding motif-containing protein/Putative metal-binding motif-containing protein/Putative metal-binding motif-containing protein/Putative metal-binding motif-containing protein/Putative metal-binding motif-containing protein/Putative metal-binding motif-containing protein/Putative metal-binding motif-containing protein/Putative metal-binding motif-containing protein/Putative metal-binding motif-containing protein/Putative metal-binding motif-containing protein",1,871460.837604236
"Ga0164294_1000058726_GEODES005","Ga0164294_10000587","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","propionyl-CoA carboxylase beta chain",12,345203.651053881
"Ga0164294_1000058732_GEODES005","Ga0164294_10000587","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","excinuclease ABC subunit B",2,155656.225378698
"Ga0164294_1000058818_GEODES005","Ga0164294_10000588","Bacteria;","leucyl aminopeptidase",1,514645.26629667
"Ga0164294_1000058820_GEODES005","Ga0164294_10000588","Bacteria;","hypothetical protein",1,1486715.82006855
"Ga0164294_1000058916_GEODES005","Ga0164294_10000589","NO CLASSIFICATION LP","hypothetical protein",3,203145.863685184
"Ga0164294_1000059020_GEODES005","Ga0164294_10000590","Bacteria;","Putative metal-binding motif-containing protein/Putative metal-binding motif-containing protein/Putative metal-binding motif-containing protein",1,1569907.22449823
"Ga0164294_1000059114_GEODES005","Ga0164294_10000591","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sandarakinorhabdus;Sandarakinorhabdus limnophila;Sandarakinorhabdus limnophila DSM 17366;","acetoacetate decarboxylase",2,227652.970905769
"Ga0164294_1000059831_GEODES005","Ga0164294_10000598","Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;","ABC-2 type transport system ATP-binding protein",1,220023.597047981
"Ga0164294_1000060010_GEODES005","Ga0164294_10000600","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sandarakinorhabdus;Sandarakinorhabdus limnophila;Sandarakinorhabdus limnophila DSM 17366;","LemA protein",6,210464.333727632
"Ga0164294_1000060411_GEODES005","Ga0164294_10000604","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","translation initiation factor IF-2",2,2349178.73400761
"Ga0164294_1000060412_GEODES005","Ga0164294_10000604","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","N utilization substance protein A",2,1015661.18954428
"Ga0164294_1000062227_GEODES005","Ga0164294_10000622","Bacteria;","hypothetical protein",1,288337.01749601
"Ga0164294_1000062520_GEODES005","Ga0164294_10000625","Bacteria;","hypothetical protein",1,619291.014342392
"Ga0164294_1000062522_GEODES005","Ga0164294_10000625","Bacteria;","hypothetical protein",1,1071268.40694404
"Ga0164294_100006391_GEODES005","Ga0164294_10000639","NO CLASSIFICATION MH","hypothetical protein",8,205362.51400683
"Ga0164294_1000063957_GEODES005","Ga0164294_10000639","NO CLASSIFICATION MH","hypothetical protein",1,354327.765404167
"Ga0164294_1000063958_GEODES005","Ga0164294_10000639","NO CLASSIFICATION MH","hypothetical protein",8,258337.436140527
"Ga0164294_1000064328_GEODES005","Ga0164294_10000643","Bacteria;","PilZ domain-containing protein",1,1419214.72858531
"Ga0164294_1000064716_GEODES005","Ga0164294_10000647","Bacteria;","Serine/threonine protein kinase/Formylglycine-generating enzyme, required for sulfatase activity, contains SUMF1/FGE domain",1,750734.430106556
"Ga0164294_1000065344_GEODES005","Ga0164294_10000653","Bacteria;","Phage terminase-like protein, large subunit, contains N-terminal HTH domain/Phage terminase-like protein, large subunit, contains N-terminal HTH domain",0,134146.792658422
"Ga0164294_1000065725_GEODES005","Ga0164294_10000657","Bacteria;","Subtilase family protein",1,1689490.75052456
"Ga0164294_1000065823_GEODES005","Ga0164294_10000658","Bacteria;","phospholipid/cholesterol/gamma-HCH transport system substrate-binding protein",1,186805.575255336
"Ga0164294_100006632_GEODES005","Ga0164294_10000663","Bacteria;","glucose-1-phosphate thymidylyltransferase",1,123887.2235355
"Ga0164294_100006635_GEODES005","Ga0164294_10000663","Bacteria;","Glycosyltransferase, GT2 family/Glycosyltransferase, GT2 family",1,174964.395132337
"Ga0164294_100006678_GEODES005","Ga0164294_10000667","Bacteria;","hypothetical protein",1,195628.974524205
"Ga0164294_1000067913_GEODES005","Ga0164294_10000679","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;","F-type H+-transporting ATPase subunit c",13,431513.681296456
"Ga0164294_1000067916_GEODES005","Ga0164294_10000679","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;","F-type H+-transporting ATPase subunit delta",2,308953.305310197
"Ga0164294_1000068110_GEODES005","Ga0164294_10000681","Bacteria;","3-hydroxyacyl-CoA dehydrogenase",1,3628098.49884642
"Ga0164294_1000068111_GEODES005","Ga0164294_10000681","Bacteria;","Predicted ATPase/Adenylate cyclase, class 3/Adenylate cyclase, class 3",1,764195.020746533
