"Gene","Genome","Taxonomy","Product","Cluster","Totals"
"Ga0164294_105947271_GEODES005","Ga0164294_10594727","NO CLASSIFICATION MH","large subunit ribosomal protein L7/L12",4,118105.640066599
"Ga0164294_106539491_GEODES005","Ga0164294_10653949","NO CLASSIFICATION MH","large subunit ribosomal protein L4",15,102922.846211703
"Ga0164294_107396861_GEODES005","Ga0164294_10739686","NO CLASSIFICATION MH","ribulose-bisphosphate carboxylase large chain",1,3102216.23455849
"Ga0164294_107485671_GEODES005","Ga0164294_10748567","NO CLASSIFICATION MH","dynein heavy chain",4,40353.7797360485
"Ga0164294_107709881_GEODES005","Ga0164294_10770988","NO CLASSIFICATION MH","photosystem II P680 reaction center D2 protein",1,292459.008742968
"Ga0164294_108509162_GEODES005","Ga0164294_10850916","NO CLASSIFICATION MH","photosystem I P700 chlorophyll a apoprotein A2",2,227479.282345292
"Ga0164294_109066821_GEODES005","Ga0164294_10906682","NO CLASSIFICATION MH","ubiquitin C",16,46657.2234772077
"Ga0164294_109170011_GEODES005","Ga0164294_10917001","None","hypothetical protein",2,1770321.21977423
"Ga0164294_109292101_GEODES005","Ga0164294_10929210","None","hypothetical protein",1,180093.389648342
"Ga0164294_109448261_GEODES005","Ga0164294_10944826","NO CLASSIFICATION MH","ribulose-bisphosphate carboxylase large chain",2,1346901.76303485
"Ga0164294_110431391_GEODES005","Ga0164294_11043139","None","hypothetical protein",1,81147.2347125057
"Ga0164294_110483241_GEODES005","Ga0164294_11048324","NO CLASSIFICATION MH","hypothetical protein",3,134635.927507283
"Ga0164294_110750101_GEODES005","Ga0164294_11075010","NO CLASSIFICATION MH","ribulose-bisphosphate carboxylase large chain",1,573157.065837453
"Ga0164294_111191091_GEODES005","Ga0164294_11119109","None","Protein of unknown function (DUF1759)",1,4602931.17181225
"Ga0164294_111370231_GEODES005","Ga0164294_11137023","NO CLASSIFICATION MH","elongation factor 1-alpha",3,348973.871928696
"Ga0164294_111550591_GEODES005","Ga0164294_11155059","NO CLASSIFICATION MH","L1 cell adhesion molecule like protein",2,177119.709515305
"Ga0164294_111664901_GEODES005","Ga0164294_11166490","None","hypothetical protein",1,61305.4551053851
"Ga0164294_111805041_GEODES005","Ga0164294_11180504","NO CLASSIFICATION MH","small subunit ribosomal protein S27Ae",3,147066.26727239
"Ga0164294_112692901_GEODES005","Ga0164294_11269290","NO CLASSIFICATION MH","hypothetical protein",4,86154.6770597782
"Ga0164294_112863311_GEODES005","Ga0164294_11286331","None","hypothetical protein",3,500638.814170649
"Ga0164294_113073711_GEODES005","Ga0164294_11307371","NO CLASSIFICATION MH","Transposase DDE domain-containing protein",1,95684.2469196386
"Ga0164294_113121271_GEODES005","Ga0164294_11312127","NO CLASSIFICATION MH","EGF-like domain-containing protein",3,126998.932927194
"Ga0164294_114904251_GEODES005","Ga0164294_11490425","NO CLASSIFICATION MH","pyruvate dehydrogenase E1 component alpha subunit",2,76624.6244363846
"Ga0164294_115284171_GEODES005","Ga0164294_11528417","NO CLASSIFICATION MH","photosystem II P680 reaction center D1 protein",1,1438997.64837919
"Ga0164294_115714981_GEODES005","Ga0164294_11571498","NO CLASSIFICATION MH","small subunit ribosomal protein S16",2,1385158.33558372
"Ga0164294_115732901_GEODES005","Ga0164294_11573290","NO CLASSIFICATION MH","photosystem II CP47 chlorophyll apoprotein",2,97134.1012572556
"Ga0164294_117617311_GEODES005","Ga0164294_11761731","None","hypothetical protein",17,44536.8998349255
"Ga0164294_117922401_GEODES005","Ga0164294_11792240","NO CLASSIFICATION MH","histone H2B",0,121261.665813723
"Ga0164294_119463431_GEODES005","Ga0164294_11946343","NO CLASSIFICATION MH","photosystem II P680 reaction center D1 protein",1,413956.582830123
"Ga0164294_119866771_GEODES005","Ga0164294_11986677","NO CLASSIFICATION MH","photosystem II P680 reaction center D2 protein",1,82421.4992388122
"Ga0164294_119894041_GEODES005","Ga0164294_11989404","NO CLASSIFICATION MH","tubulin alpha",4,722180.708418982
"Ga0164294_120001631_GEODES005","Ga0164294_12000163","NO CLASSIFICATION MH","photosystem II P680 reaction center D1 protein",1,3304025.85775244
"Ga0164294_120348191_GEODES005","Ga0164294_12034819","NO CLASSIFICATION MH","Transposase InsO and inactivated derivatives",3,11820189.8763089
"Ga0164294_120446781_GEODES005","Ga0164294_12044678","NO CLASSIFICATION MH","hypothetical protein",3,137368.814197876
"Ga0164294_121484461_GEODES005","Ga0164294_12148446","NO CLASSIFICATION MH","tubulin alpha",4,103975.460451809
"Ga0164294_123503191_GEODES005","Ga0164294_12350319","NO CLASSIFICATION MH","peptide chain release factor 3",1,223064.38547724
"Ga0164294_124465961_GEODES005","Ga0164294_12446596","None","hypothetical protein",1,123944.751004469
"Ga0164294_124954651_GEODES005","Ga0164294_12495465","NO CLASSIFICATION MH","large subunit ribosomal protein L13Ae",2,173468.534520753
"Ga0164294_126809241_GEODES005","Ga0164294_12680924","NO CLASSIFICATION MH","photosystem II P680 reaction center D1 protein",1,3417912.69266127
"Ga0164294_128110481_GEODES005","Ga0164294_12811048","None","hypothetical protein",2,350778.730756581
"Ga0164294_131758641_GEODES005","Ga0164294_13175864","None","hypothetical protein",1,79408.5641443775
"Ga0164295_100568581_GEODES006","Ga0164295_10056858","NO CLASSIFICATION MH","F-type H+-transporting ATPase subunit alpha",3,1891059.72713302
"Ga0164295_100715661_GEODES006","Ga0164295_10071566","NO CLASSIFICATION MH","photosystem II P680 reaction center D1 protein",1,3431227.55391735
"Ga0164295_100839461_GEODES006","Ga0164295_10083946","NO CLASSIFICATION MH","photosystem II CP43 chlorophyll apoprotein",3,5674952.76476575
"Ga0164295_100850041_GEODES006","Ga0164295_10085004","NO CLASSIFICATION MH","photosystem II P680 reaction center D1 protein",1,437217.322033058
"Ga0164295_101344402_GEODES006","Ga0164295_10134440","None","hypothetical protein",4,19452.4302216227
"Ga0164295_101429352_GEODES006","Ga0164295_10142935","NO CLASSIFICATION MH","inorganic pyrophosphatase",2,75433.6026072884
"Ga0164295_102631601_GEODES006","Ga0164295_10263160","NO CLASSIFICATION MH","small subunit ribosomal protein S4e",2,314629.699587238
"Ga0164295_104996422_GEODES006","Ga0164295_10499642","NO CLASSIFICATION MH","hypothetical protein",15,300007.699494484
"Ga0164295_105887911_GEODES006","Ga0164295_10588791","NO CLASSIFICATION MH","creatine kinase",4,91467.4116368371
"Ga0164295_106333641_GEODES006","Ga0164295_10633364","NO CLASSIFICATION MH","dynein heavy chain",0,126602.150902541
"Ga0164295_106451461_GEODES006","Ga0164295_10645146","None","hypothetical protein",3,75980.3620677438
"Ga0164295_106626921_GEODES006","Ga0164295_10662692","NO CLASSIFICATION MH","ribulose-bisphosphate carboxylase large chain",2,371436.772491965
"Ga0164295_107725021_GEODES006","Ga0164295_10772502","None","hypothetical protein",1,26087.4568695032
"Ga0164295_107841401_GEODES006","Ga0164295_10784140","NO CLASSIFICATION MH","actin beta/gamma 1",4,272169.367938985
"Ga0164295_107914011_GEODES006","Ga0164295_10791401","NO CLASSIFICATION MH","L1 cell adhesion molecule like protein",1,307123.515590393
"Ga0164295_108508742_GEODES006","Ga0164295_10850874","NO CLASSIFICATION MH","photosystem II CP47 chlorophyll apoprotein",1,229311.449958678
"Ga0164295_108742011_GEODES006","Ga0164295_10874201","NO CLASSIFICATION MH","L1 cell adhesion molecule like protein",8,350697.877725565
"Ga0164295_110063891_GEODES006","Ga0164295_11006389","NO CLASSIFICATION MH","photosystem II P680 reaction center D1 protein",1,3908029.05703901
"Ga0164295_110412821_GEODES006","Ga0164295_11041282","None","hypothetical protein",1,2861933.85525501
"Ga0164295_110585231_GEODES006","Ga0164295_11058523","NO CLASSIFICATION MH","histone H3",15,805842.69454103
"Ga0164295_111105831_GEODES006","Ga0164295_11110583","NO CLASSIFICATION MH","photosystem I P700 chlorophyll a apoprotein A1",2,56431.234952196
"Ga0164295_111168371_GEODES006","Ga0164295_11116837","NO CLASSIFICATION MH","tubulin beta",4,45863.1345936615
"Ga0164295_114992411_GEODES006","Ga0164295_11499241","NO CLASSIFICATION MH","photosystem I P700 chlorophyll a apoprotein A2",1,104479.580163716
"Ga0164295_119103431_GEODES006","Ga0164295_11910343","NO CLASSIFICATION MH","photosystem II P680 reaction center D1 protein",1,183940.598006556
"Ga0164295_124038161_GEODES006","Ga0164295_12403816","NO CLASSIFICATION MH","photosystem II P680 reaction center D1 protein",1,5311412.54539831
"Ga0164295_124799331_GEODES006","Ga0164295_12479933","NO CLASSIFICATION MH","tubulin beta",5,81813.6176321818
"Ga0164295_125756191_GEODES006","Ga0164295_12575619","NO CLASSIFICATION MH","ribulose-bisphosphate carboxylase large chain",1,800459.82650081
"Ga0164295_126541082_GEODES006","Ga0164295_12654108","NO CLASSIFICATION MH","hypothetical protein",1,127867.712089986
"Ga0164295_128297861_GEODES006","Ga0164295_12829786","NO CLASSIFICATION MH","ribulose-bisphosphate carboxylase large chain",1,1026446.01559506
"Ga0164295_131956881_GEODES006","Ga0164295_13195688","NO CLASSIFICATION MH","tubulin alpha",4,27885.6887255721
"Ga0164295_136133221_GEODES006","Ga0164295_13613322","NO CLASSIFICATION MH","small subunit ribosomal protein S19",9,1744978.89345606
"Ga0164296_1000001140_GEODES057","Ga0164296_10000011","Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;","aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit B",1,143656.623670143
"Ga0164296_1000001229_GEODES057","Ga0164296_10000012","Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;","DNA mismatch repair protein MutL",2,105471.047362759
"Ga0164296_1000001267_GEODES057","Ga0164296_10000012","Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;","rod shape determining protein RodA",1,103493.867562557
NA,NA,NA,NA,1,NA
"Ga0164296_100000134_GEODES057","Ga0164296_10000013","Bacteria;Bacteroidetes;","8-oxo-dGTP diphosphatase",1,94391.931748476
"Ga0164296_100000146_GEODES057","Ga0164296_10000014","Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;","GTP-binding protein",1,945857.84244044
"Ga0164296_100000147_GEODES057","Ga0164296_10000014","Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;","carbamoyl-phosphate synthase large subunit",1,578880.444028909
NA,NA,NA,NA,1,NA
"Ga0164296_100000190_GEODES057","Ga0164296_10000019","Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;","Outer membrane protein beta-barrel family protein/Outer membrane protein beta-barrel family protein",2,282573.424336117
"Ga0164296_1000002184_GEODES057","Ga0164296_10000021","Bacteria;Bacteroidetes;","seryl-tRNA synthetase",1,230582.218920236
"Ga0164296_1000002193_GEODES057","Ga0164296_10000021","Bacteria;Bacteroidetes;","nicotinate-nucleotide pyrophosphorylase (carboxylating)",1,120427.83711533
"Ga0164296_1000002298_GEODES057","Ga0164296_10000022","Bacteria;Bacteroidetes;","acetyl-CoA carboxylase carboxyl transferase subunit alpha",2,978606.868394479
"Ga0164296_100000252_GEODES057","Ga0164296_10000025","Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;","acyl carrier protein",1,1159846.80236791
"Ga0164296_100000278_GEODES057","Ga0164296_10000027","Bacteria;Bacteroidetes;","hypothetical protein",8,294390.527977965
"Ga0164296_1000003157_GEODES057","Ga0164296_10000031","Bacteria;Bacteroidetes;","uroporphyrinogen-III synthase",2,556724.588787712
"Ga0164296_100000316_GEODES057","Ga0164296_10000031","Bacteria;Bacteroidetes;","Outer membrane protein beta-barrel domain-containing protein",1,356335.79910353
"Ga0164296_1000003178_GEODES057","Ga0164296_10000031","Bacteria;Bacteroidetes;","hypothetical protein",1,191247.155481787
"Ga0164296_1000003200_GEODES057","Ga0164296_10000032","Bacteria;Bacteroidetes;","phospholipid/cholesterol/gamma-HCH transport system substrate-binding protein",1,293045.014239421
"Ga0164296_1000003291_GEODES057","Ga0164296_10000032","Bacteria;Bacteroidetes;","small subunit ribosomal protein S15",1,1117339.15413217
"Ga0164296_100000373_GEODES057","Ga0164296_10000037","Bacteria;Bacteroidetes;","DNA-directed RNA polymerase, subunit K/omega",1,160008.993678706
"Ga0164296_100000410_GEODES057","Ga0164296_10000041","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium;","ribosome-associated protein",6,94540.742489225
"Ga0164296_1000004147_GEODES057","Ga0164296_10000041","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium;","Outer membrane protein OmpA",10,206283.358913161
"Ga0164296_1000005125_GEODES057","Ga0164296_10000051","Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;","penicillin amidase",6,138932.86916576
"Ga0164296_1000005163_GEODES057","Ga0164296_10000051","Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;","cysteine desulfurase",1,141702.863391023
"Ga0164296_100000533_GEODES057","Ga0164296_10000053","Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;Sediminibacterium;","elongation factor Tu",1,5365909.05196572
NA,NA,NA,NA,1,NA
NA,NA,NA,NA,1,NA
"Ga0164296_100000578_GEODES057","Ga0164296_10000057","Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;","DNA-directed RNA polymerase subunit beta",1,5020598.87716336
"Ga0164296_1000006105_GEODES057","Ga0164296_10000061","Bacteria;Verrucomicrobia;","enoyl-[acyl-carrier protein] reductase / trans-2-enoyl-CoA reductase (NAD+)",3,1368216.58308147
"Ga0164296_1000006106_GEODES057","Ga0164296_10000061","Bacteria;Verrucomicrobia;","Uncharacterized membrane protein",3,289338.777234033
"Ga0164296_1000006161_GEODES057","Ga0164296_10000061","Bacteria;Verrucomicrobia;","NAD+ synthase (glutamine-hydrolysing)",3,427938.527777369
"Ga0164296_100000691_GEODES057","Ga0164296_10000069","Bacteria;","Putative Ig domain-containing protein/Putative Ig domain-containing protein/Putative Ig domain-containing protein/Putative Ig domain-containing protein/Putative Ig domain-containing protein/Putative Ig domain-containing protein/Putative Ig domain-containing protein/Putative Ig domain-containing protein/Putative Ig domain-containing protein/Putative Ig domain-containing protein/Putative Ig domain-containing protein/Putative Ig domain-containing protein/Putative Ig domain-containing protein/Putative Ig domain-containing protein/Putative Ig domain-containing protein/Putative Ig domain-containing protein/Putative Ig domain-containing protein/Putative Ig domain-containing protein/Putative Ig domain-containing protein/Putative Ig domain-containing protein/Putative Ig domain-containing protein/Putative Ig domain-containing protein/Putative Ig domain-containing protein/Putative Ig domain-containing protein/Putative Ig domain-containing protein/Putative Ig domain-containing protein/Putative Ig domain-containing protein/Putative Ig domain-containing protein/Putative Ig domain-containing protein/Putative Ig domain-containing protein/Putative Ig domain-containing protein/Putative Ig domain-containing protein/Putative Ig domain-containing protein/Putative Ig domain-containing protein/Putative Ig domain-containing protein/Putative Ig domain-containing protein",5,160535.687929131
"Ga0164296_1000007225_GEODES057","Ga0164296_10000072","Bacteria;Bacteroidetes;","ATP-dependent RNA helicase RhlE",2,343182.889109468
"Ga0164296_100000735_GEODES057","Ga0164296_10000073","Bacteria;Bacteroidetes;","DNA-binding protein HU-beta",1,212525.557478464
"Ga0164296_100000741_GEODES057","Ga0164296_10000074","Bacteria;Bacteroidetes;","GTP-binding protein",1,194529.783999752
"Ga0164296_100000764_GEODES057","Ga0164296_10000076","Bacteria;Bacteroidetes;","hypothetical protein",1,1273424.34238394
"Ga0164296_100000772_GEODES057","Ga0164296_10000077","Bacteria;Bacteroidetes;","hypothetical protein",1,639141.255335533
"Ga0164296_1000008130_GEODES057","Ga0164296_10000081","Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;","hypothetical protein",4,87744.2837586835
"Ga0164296_100000816_GEODES057","Ga0164296_10000081","Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;","hypothetical protein",6,140789.682313493
"Ga0164296_1000008184_GEODES057","Ga0164296_10000081","Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;","Zn-dependent amino- or carboxypeptidase, M28 family/serine protease, S1-C subfamily, contains C-terminal PDZ domain/component of the Tol biopolymer transport system/component of the Tol biopolymer transport system/component of the Tol biopolymer transport system",5,693333.937889558
"Ga0164296_100000844_GEODES057","Ga0164296_10000084","Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;","Glyoxylase, beta-lactamase superfamily II/Metal-dependent hydrolase, beta-lactamase superfamily II",4,170549.573680152
"Ga0164296_100000846_GEODES057","Ga0164296_10000084","Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;","hypothetical protein",4,251202.065569176
"Ga0164296_100000861_GEODES057","Ga0164296_10000086","Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;","Adenylate cyclase, class 3",3,239736.596848766
