"Gene","Genome","Taxonomy","Product","Cluster","Totals"
"Ga0164294_1000173418_GEODES005","Ga0164294_10001734","Bacteria;Armatimonadetes;Fimbriimonadia;Fimbriimonadales;Fimbriimonadaceae;Fimbriimonas;Fimbriimonas ginsengisoli;","Membrane protein TerC, possibly involved in tellurium resistance",1,8632138.7742781
"Ga0164294_100018291_GEODES005","Ga0164294_10001829","Bacteria;Actinobacteria;Actinobacteria;","hypothetical protein",1,20755775.9853342
"Ga0164294_100018546_GEODES005","Ga0164294_10001854","Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;","hypothetical protein",1,3865544.95000807
"Ga0164294_100018855_GEODES005","Ga0164294_10001885","Bacteria;Armatimonadetes;Fimbriimonadia;Fimbriimonadales;Fimbriimonadaceae;Fimbriimonas;Fimbriimonas ginsengisoli;","protein of unknown function (DUF4382)",1,24074090.2825215
"Ga0164294_100019341_GEODES005","Ga0164294_10001934","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","Superfamily II DNA and RNA helicase",2,9972618.12605355
"Ga0164294_1000196812_GEODES005","Ga0164294_10001968","NO CLASSIFICATION DUE TO FEW HITS IN PHYLODIST","hypothetical protein",3,12370542.5588211
"Ga0164294_100020274_GEODES005","Ga0164294_10002027","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","transcriptional antiterminator NusG",2,31775712.8571698
"Ga0164294_100020326_GEODES005","Ga0164294_10002032","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","gluconolactonase",3,4179506.0080262
"Ga0164294_1000204612_GEODES005","Ga0164294_10002046","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","DNA-directed RNA polymerase subunit beta'",3,12538936.7574585
"Ga0164294_1000206931_GEODES005","Ga0164294_10002069","Bacteria;","NADH:ubiquinone oxidoreductase subunit 6 (chain J)",1,26410078.650354
"Ga0164294_100020767_GEODES005","Ga0164294_10002076","Bacteria;Proteobacteria;","thermolysin",7,35742390.4303517
"Ga0164294_1000211617_GEODES005","Ga0164294_10002116","Bacteria;Actinobacteria;Actinobacteria;unclassified Actinobacteria;unclassified Actinobacteria;unclassified Actinobacteria;","hypothetical protein",1,8306613.99552608
"Ga0164294_1000211713_GEODES005","Ga0164294_10002117","Bacteria;Proteobacteria;Deltaproteobacteria;","adenylate kinase",7,11143970.2376858
"Ga0164294_100021381_GEODES005","Ga0164294_10002138","Bacteria;Proteobacteria;","two-component system, chemotaxis family, sensor kinase CheA",1,11788390.2475785
"Ga0164294_100021419_GEODES005","Ga0164294_10002141","Bacteria;Actinobacteria;Actinobacteria;","multiple sugar transport system substrate-binding protein",6,42534085.5593874
"Ga0164294_1000219912_GEODES005","Ga0164294_10002199","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","Uncharacterized conserved protein, contains LysM and FecR  domains",3,16647260.128883
"Ga0164294_1000226314_GEODES005","Ga0164294_10002263","Bacteria;Armatimonadetes;Fimbriimonadia;Fimbriimonadales;Fimbriimonadaceae;Fimbriimonas;Fimbriimonas ginsengisoli;","aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit B",1,16239445.7276778
"Ga0164294_100022863_GEODES005","Ga0164294_10002286","Eukaryota;unclassified Eukaryota;","envelope transporter/envelope transporter/envelope transporter",6,81342508.3893346
"Ga0164294_100022958_GEODES005","Ga0164294_10002295","Bacteria;Proteobacteria;","hypothetical protein",2,18190475.9529532
"Ga0164294_100023129_GEODES005","Ga0164294_10002312","Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;","large subunit ribosomal protein L10",7,14910652.8980164
"Ga0164294_100023682_GEODES005","Ga0164294_10002368","Bacteria;Armatimonadetes;Fimbriimonadia;Fimbriimonadales;Fimbriimonadaceae;Fimbriimonas;Fimbriimonas ginsengisoli;","Type II secretory pathway, pseudopilin PulG",1,467998516.051794
"Ga0164294_1000238716_GEODES005","Ga0164294_10002387","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Polaromonas;","peptidyl-prolyl cis-trans isomerase C",1,6183054.35524211
"Ga0164294_100023897_GEODES005","Ga0164294_10002389","Bacteria;","hypothetical protein",5,19964474.6101035
"Ga0164294_100024302_GEODES005","Ga0164294_10002430","Bacteria;Proteobacteria;","Integral membrane protein, interacts with FtsH",7,27493039.7581993
"Ga0164294_1000247510_GEODES005","Ga0164294_10002475","Bacteria;Proteobacteria;","Outer membrane protein OmpA",9,16508643.5628729
"Ga0164294_1000251712_GEODES005","Ga0164294_10002517","Bacteria;Proteobacteria;Gammaproteobacteria;","N utilization substance protein A",1,40129955.327663
"Ga0164294_1000255011_GEODES005","Ga0164294_10002550","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sandarakinorhabdus;","Catechol 2,3-dioxygenase",5,11690350.1842486
"Ga0164294_1000258318_GEODES005","Ga0164294_10002583","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","small subunit ribosomal protein S13",2,34855809.6379569
"Ga0164294_1000258320_GEODES005","Ga0164294_10002583","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","preprotein translocase subunit SecY",2,77569189.1321224
"Ga0164294_1000258321_GEODES005","Ga0164294_10002583","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","large subunit ribosomal protein L15",2,49487553.9949917
"Ga0164294_1000258324_GEODES005","Ga0164294_10002583","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","large subunit ribosomal protein L18",2,46572090.8488843
"Ga0164294_1000258325_GEODES005","Ga0164294_10002583","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","large subunit ribosomal protein L6",2,94772229.9244174
"Ga0164294_1000258326_GEODES005","Ga0164294_10002583","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","small subunit ribosomal protein S8",2,80461878.8665921
"Ga0164294_1000258327_GEODES005","Ga0164294_10002583","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","small subunit ribosomal protein S14",2,21378431.0448256
"Ga0164294_100026233_GEODES005","Ga0164294_10002623","Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;","Sulfotransferase domain-containing protein",4,6307065.39293652
"Ga0164294_1000262715_GEODES005","Ga0164294_10002627","Bacteria;Proteobacteria;","Fibrinogen beta and gamma chains, C-terminal globular domain",1,26292211.2891065
"Ga0164294_100027098_GEODES005","Ga0164294_10002709","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","hydroxymethylpyrimidine/phosphomethylpyrimidine kinase",1,10527164.0808185
"Ga0164294_1000274017_GEODES005","Ga0164294_10002740","Bacteria;Proteobacteria;","Radical SAM superfamily enzyme, MoaA/NifB/PqqE/SkfB family",7,9147909.72899716
"Ga0164294_1000275011_GEODES005","Ga0164294_10002750","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","hypothetical protein",6,67109611.3574495
"Ga0164294_100027509_GEODES005","Ga0164294_10002750","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","hypothetical protein",6,35924387.9142537
"Ga0164294_100027632_GEODES005","Ga0164294_10002763","Bacteria;Proteobacteria;","hypothetical protein",1,10413102.3805236
"Ga0164294_100029272_GEODES005","Ga0164294_10002927","Eukaryota;unclassified Eukaryota;","glycerol-3-phosphate dehydrogenase (NAD+)",8,72741850.874702
"Ga0164294_100029273_GEODES005","Ga0164294_10002927","Eukaryota;unclassified Eukaryota;","glycerol-3-phosphate dehydrogenase (NAD+)",8,31830617.4999687
"Ga0164294_1000294213_GEODES005","Ga0164294_10002942","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","Antenna complex alpha/beta subunit",6,17921681.8776831
"Ga0164294_1000294214_GEODES005","Ga0164294_10002942","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","light-harvesting complex 1 beta chain",6,26694047.336864
"Ga0164294_1000294512_GEODES005","Ga0164294_10002945","Bacteria;Actinobacteria;Actinobacteria;","Predicted peptidase",1,35556493.2827034
"Ga0164294_100030345_GEODES005","Ga0164294_10003034","Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;","hypothetical protein",1,6609250.13867858
"Ga0164294_100030346_GEODES005","Ga0164294_10003034","Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;","Uncharacterized phage protein gp47/JayE",1,25181402.4576394
"Ga0164294_100031016_GEODES005","Ga0164294_10003101","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","membrane fusion protein, protease secretion system",3,13432436.4465426
"Ga0164294_100031752_GEODES005","Ga0164294_10003175","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","Methyl-accepting chemotaxis protein",5,4981828.0113938
"Ga0164294_100031989_GEODES005","Ga0164294_10003198","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sandarakinorhabdus;","hypothetical protein",5,223700531.33838
"Ga0164294_1000321911_GEODES005","Ga0164294_10003219","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sandarakinorhabdus;","chaperonin GroEL",3,131810944.378616
"Ga0164294_1000325811_GEODES005","Ga0164294_10003258","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","glycerol-3-phosphate acyltransferase PlsX",2,29730226.8236793
"Ga0164294_100032722_GEODES005","Ga0164294_10003272","NO CLASSIFICATION DUE TO FEW HITS IN PHYLODIST","serine O-acetyltransferase",5,7498216.60368455
"Ga0164294_1000331920_GEODES005","Ga0164294_10003319","Bacteria;","Phage head maturation protease",1,47142238.530671
"Ga0164294_100033704_GEODES005","Ga0164294_10003370","Bacteria;Actinobacteria;Actinobacteria;unclassified Actinobacteria;unclassified Actinobacteria;unclassified Actinobacteria;","Rubrerythrin",1,10427091.0141065
"Ga0164294_100033819_GEODES005","Ga0164294_10003381","Bacteria;Proteobacteria;Betaproteobacteria;","Phasin protein",5,43415353.1605303
"Ga0164294_1000338711_GEODES005","Ga0164294_10003387","Eukaryota;","hypothetical protein",1,11546371.23268
"Ga0164294_1000338714_GEODES005","Ga0164294_10003387","Eukaryota;","hypothetical protein",1,36104836.4343847
"Ga0164294_1000357410_GEODES005","Ga0164294_10003574","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","small subunit ribosomal protein S15",2,67318827.3454041
"Ga0164294_100035749_GEODES005","Ga0164294_10003574","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","polyribonucleotide nucleotidyltransferase",2,108001038.824493
"Ga0164294_100036024_GEODES005","Ga0164294_10003602","NO CLASSIFICATION DUE TO FEW HITS IN PHYLODIST","IPT/TIG domain-containing protein",1,26570708.3332311
"Ga0164294_100036258_GEODES005","Ga0164294_10003625","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;","Rrf2 family transcriptional regulator, iron-sulfur cluster assembly transcription factor",5,11488056.2488122
"Ga0164294_100036384_GEODES005","Ga0164294_10003638","NO CLASSIFICATION DUE TO FEW HITS IN PHYLODIST","Microtubule-binding stalk of dynein motor/ATP-binding dynein motor region D5",1,17201914.3019383
"Ga0164294_100037193_GEODES005","Ga0164294_10003719","Bacteria;Proteobacteria;","FG-GAP repeat-containing protein/FG-GAP repeat-containing protein/Repeat domain-containing protein/FG-GAP repeat-containing protein",7,48509757.3447613
"Ga0164294_100037365_GEODES005","Ga0164294_10003736","Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae;","RNA polymerase primary sigma factor",1,11742517.2866542
"Ga0164294_100039065_GEODES005","Ga0164294_10003906","Eukaryota;","IPT/TIG domain-containing protein/IPT/TIG domain-containing protein/IPT/TIG domain-containing protein/IPT/TIG domain-containing protein/IPT/TIG domain-containing protein/IPT/TIG domain-containing protein",1,233509732.418241
"Ga0164294_1000392811_GEODES005","Ga0164294_10003928","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","hypothetical protein",6,2909633.5445957
"Ga0164294_1000402311_GEODES005","Ga0164294_10004023","NO CLASSIFICATION DUE TO FEW HITS IN PHYLODIST","dynein heavy chain",1,55365800.4053881
"Ga0164294_1000402316_GEODES005","Ga0164294_10004023","NO CLASSIFICATION DUE TO FEW HITS IN PHYLODIST","dynein heavy chain",1,31492401.37197
"Ga0164294_100042041_GEODES005","Ga0164294_10004204","Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Prosthecobacter;","FKBP-type peptidyl-prolyl cis-trans isomerase FklB",1,8549464.70226303
"Ga0164294_100042626_GEODES005","Ga0164294_10004262","Eukaryota;unclassified Eukaryota;unclassified Eukaryota;Isochrysidales;","Tetratricopeptide (TPR) repeat",1,36299321.5219247
"Ga0164294_100042817_GEODES005","Ga0164294_10004281","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;","Tripartite-type tricarboxylate transporter, receptor component TctC",2,6712673.45344783
"Ga0164294_100042886_GEODES005","Ga0164294_10004288","Bacteria;Proteobacteria;Betaproteobacteria;","hypothetical protein",1,6380993.67262756
"Ga0164294_100042924_GEODES005","Ga0164294_10004292","Eukaryota;","hypothetical protein",2,15232991.1437461
"Ga0164294_100043119_GEODES005","Ga0164294_10004311","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium;","pyruvate, orthophosphate dikinase",1,6099663.30934875
"Ga0164294_100043215_GEODES005","Ga0164294_10004321","Bacteria;Proteobacteria;Deltaproteobacteria;","UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase",7,19199618.2660275
"Ga0164294_100043273_GEODES005","Ga0164294_10004327","Eukaryota;","hypothetical protein",3,4869008.21871341
"Ga0164294_100043372_GEODES005","Ga0164294_10004337","Bacteria;Proteobacteria;Deltaproteobacteria;","phosphoribosyl-ATP pyrophosphohydrolase / phosphoribosyl-AMP cyclohydrolase/phosphoribosyl-ATP pyrophosphohydrolase / phosphoribosyl-AMP cyclohydrolase / histidinol dehydrogenase",7,6256454.63624657
"Ga0164294_100044027_GEODES005","Ga0164294_10004402","Bacteria;Proteobacteria;Betaproteobacteria;","light-harvesting complex 1 alpha chain",6,58652003.9640759
"Ga0164294_100044028_GEODES005","Ga0164294_10004402","Bacteria;Proteobacteria;Betaproteobacteria;","light-harvesting complex 1 beta chain",6,83929879.7269802
"Ga0164294_100044029_GEODES005","Ga0164294_10004402","Bacteria;Proteobacteria;Betaproteobacteria;","light-harvesting complex 1 beta chain",6,17449472.0417048
"Ga0164294_100044673_GEODES005","Ga0164294_10004467","Eukaryota;","phosphoglucomutase",8,16984033.2932684
"Ga0164294_100045239_GEODES005","Ga0164294_10004523","Bacteria;Proteobacteria;Gammaproteobacteria;","Virulence factor",1,8844454.59527871
"Ga0164294_100045934_GEODES005","Ga0164294_10004593","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sandarakinorhabdus;","ATP-dependent Lon protease",5,28337593.0686268
"Ga0164294_100046442_GEODES005","Ga0164294_10004644","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;","alkyldihydroxyacetonephosphate synthase",1,10894772.7680414
"Ga0164294_1000468511_GEODES005","Ga0164294_10004685","Bacteria;Proteobacteria;Deltaproteobacteria;","flagellar motor switch protein FliN/FliY",7,14557321.2486278
"Ga0164294_100048154_GEODES005","Ga0164294_10004815","Bacteria;Proteobacteria;","Acyl transferase domain-containing protein/NADP-dependent 3-hydroxy acid dehydrogenase YdfG",1,51389556.2677698
"Ga0164294_1000488016_GEODES005","Ga0164294_10004880","Bacteria;","hypothetical protein",1,37643768.4192357
"Ga0164294_100048803_GEODES005","Ga0164294_10004880","Bacteria;","NADH-ubiquinone oxidoreductase chain 5",1,18234488.8888614
"Ga0164294_1000498820_GEODES005","Ga0164294_10004988","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;","small subunit ribosomal protein S3",5,16524546.7271125
"Ga0164294_100050127_GEODES005","Ga0164294_10005012","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sandarakinorhabdus;","modification methylase",2,24265418.4020808
"Ga0164294_100051046_GEODES005","Ga0164294_10005104","Bacteria;Armatimonadetes;Fimbriimonadia;Fimbriimonadales;Fimbriimonadaceae;Fimbriimonas;Fimbriimonas ginsengisoli;","multiple sugar transport system permease protein",1,16140164.2290935
"Ga0164294_100051438_GEODES005","Ga0164294_10005143","Eukaryota;unclassified Eukaryota;","hypothetical protein",1,15687376.671937
"Ga0164294_100051973_GEODES005","Ga0164294_10005197","Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;","hypothetical protein",5,41675227.4159689
"Ga0164294_100052158_GEODES005","Ga0164294_10005215","Eukaryota;","hypothetical protein",5,5225355.90830447
"Ga0164294_100052691_GEODES005","Ga0164294_10005269","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sandarakinorhabdus;","peroxiredoxin (alkyl hydroperoxide reductase subunit C)",3,86763718.5035299
"Ga0164294_100053865_GEODES005","Ga0164294_10005386","Bacteria;Armatimonadetes;Fimbriimonadia;Fimbriimonadales;Fimbriimonadaceae;Fimbriimonas;Fimbriimonas ginsengisoli;","glycine hydroxymethyltransferase",1,13175689.8381588
"Ga0164294_100054495_GEODES005","Ga0164294_10005449","Eukaryota;unclassified Eukaryota;","hypothetical protein",5,2691350.56339952
"Ga0164294_100055133_GEODES005","Ga0164294_10005513","Bacteria;Cyanobacteria;unclassified Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus;","hypothetical protein",3,33249292.1637385
"Ga0164294_100055152_GEODES005","Ga0164294_10005515","Bacteria;Proteobacteria;","homospermidine synthase",1,11117571.0262509
"Ga0164294_1000555718_GEODES005","Ga0164294_10005557","Bacteria;Proteobacteria;","Phage portal protein BeeE",1,8431087.05400402
"Ga0164294_100056384_GEODES005","Ga0164294_10005638","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;","Phenylpropionate dioxygenase, large terminal subunit",1,33096784.0211891
"Ga0164294_100056486_GEODES005","Ga0164294_10005648","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;","polyribonucleotide nucleotidyltransferase",1,22601833.5843044
"Ga0164294_100056563_GEODES005","Ga0164294_10005656","Bacteria;Proteobacteria;","long-chain acyl-CoA synthetase",4,9364197.82382668
"Ga0164294_100056565_GEODES005","Ga0164294_10005656","Bacteria;Proteobacteria;","Polysaccharide pyruvyl transferase family protein WcaK/Polysaccharide pyruvyl transferase family protein WcaK",1,9267856.66631108
"Ga0164294_100057565_GEODES005","Ga0164294_10005756","Bacteria;Proteobacteria;","hypothetical protein",7,11770344.8507731
